uwbtime,uwbx,uwby,uwbz
5.44614,1.27303,0.0160923,1.4627
5.4629,1.27821,0.0143549,1.46918
5.4793,1.27551,0.0162257,1.47709
5.49592,1.27461,0.0157122,1.48441
5.51258,1.27476,0.0146542,1.49434
5.52938,1.27688,0.0115647,1.49337
5.54602,1.2832,0.00913615,1.50579
5.56242,1.27821,0.00810186,1.5011
5.57904,1.27818,0.00726453,1.49546
5.59586,1.27328,0.00807875,1.49566
5.6125,1.27727,0.00845297,1.50989
5.62891,1.2749,0.0103889,1.51848
5.64554,1.27829,0.010666,1.52712
5.66253,1.27881,0.0083862,1.54738
5.67899,1.27912,0.00628476,1.54763
5.69546,1.28253,0.00391327,1.54661
5.71206,1.28611,0.006242,1.55379
5.72866,1.28512,0.0116594,1.55818
5.77853,1.28943,0.018267,1.58069
5.79517,1.28987,0.0187709,1.56709
5.81196,1.29193,0.019667,1.56978
5.82861,1.29415,0.0188524,1.57738
5.84503,1.29875,0.0217758,1.58387
5.8618,1.30978,0.021079,1.59868
5.89511,1.31078,0.0232859,1.60919
5.91152,1.31331,0.0234617,1.61267
5.92816,1.31305,0.0243689,1.6169
5.94477,1.3078,0.0274213,1.6275
5.96155,1.30673,0.0268026,1.62086
5.97825,1.30832,0.0244002,1.61794
5.99466,1.30847,0.025052,1.62779
6.01127,1.31029,0.0239568,1.63569
6.028,1.31243,0.0247342,1.63619
6.04471,1.31074,0.02529,1.64736
6.06114,1.31408,0.0228976,1.66338
6.07802,1.31295,0.0237302,1.67285
6.09441,1.31639,0.0243671,1.68563
6.11128,1.3129,0.0258112,1.69101
6.12784,1.30891,0.0260119,1.69146
6.14426,1.31327,0.0280007,1.6953
6.16089,1.31168,0.0294634,1.70222
6.17769,1.30944,0.0295951,1.69993
6.19434,1.30576,0.0309826,1.70848
6.21076,1.30047,0.0332864,1.70455
6.22739,1.29858,0.0321255,1.71689
6.24406,1.30126,0.0313778,1.71745
6.26082,1.29993,0.0285211,1.71556
6.27727,1.30336,0.03147,1.71575
6.29387,1.30258,0.0337814,1.71186
6.31079,1.30076,0.0335068,1.70957
6.32733,1.30045,0.0322638,1.70934
6.34404,1.30788,0.0309848,1.70945
6.36037,1.3036,0.0281361,1.70173
6.377,1.30429,0.0237123,1.708
6.39381,1.30068,0.0208213,1.70051
6.41045,1.29843,0.0225473,1.6971
6.44412,1.30406,0.0211236,1.70045
6.47694,1.29585,0.0184172,1.71217
6.49374,1.29738,0.0262577,1.71336
6.51001,1.29822,0.026147,1.71676
6.52685,1.3019,0.0211718,1.72161
6.54345,1.30628,0.0176242,1.71889
6.56006,1.30458,0.0196681,1.71112
6.57648,1.30481,0.0180047,1.70883
6.59312,1.30258,0.0173535,1.71411
6.6099,1.30094,0.0152941,1.71795
6.62646,1.29804,0.0151214,1.71002
6.64299,1.29969,0.0159722,1.70798
6.65961,1.30197,0.0163029,1.7137
6.67622,1.3035,0.0156223,1.71134
6.69306,1.30297,0.01435,1.71249
6.7097,1.30653,0.0138023,1.70839
6.72611,1.31009,0.0102917,1.70938
6.75948,1.31028,0.00977552,1.71483
6.77625,1.30512,0.00714187,1.7102
6.79259,1.30167,0.0101479,1.70809
6.80988,1.30148,0.00873335,1.70406
6.82619,1.30054,0.0112153,1.69615
6.84265,1.29418,0.00685751,1.70735
6.87571,1.28977,0.00483263,1.69948
6.89237,1.28747,0.00223131,1.69805
6.9258,1.28893,0.0027804,1.7073
6.94224,1.2938,0.00598792,1.70692
6.95884,1.2854,0.0072308,1.71137
6.99229,1.28923,0.00556615,1.71105
7.00872,1.28419,0.00480279,1.71164
7.02535,1.28749,0.00515453,1.70494
7.04196,1.29382,0.0089701,1.71403
7.07521,1.29353,0.0049424,1.71181
7.09183,1.30013,0.00872726,1.71192
7.10846,1.29852,0.0117392,1.71766
7.14183,1.29122,0.0163874,1.73067
7.15833,1.29218,0.0150587,1.72953
7.17514,1.29439,0.0168067,1.72862
7.19164,1.28662,0.022794,1.71429
7.20835,1.28917,0.0221393,1.72146
7.22485,1.29408,0.0225398,1.71021
7.24144,1.29871,0.0212717,1.71311
7.25807,1.30376,0.0208826,1.71895
7.27489,1.3046,0.0196692,1.71888
7.29151,1.30363,0.0223901,1.71794
7.30794,1.29977,0.0195434,1.70792
7.32456,1.29654,0.0216501,1.71757
7.3413,1.29505,0.0232834,1.72469
7.35802,1.29337,0.0220194,1.72605
7.37446,1.29447,0.025724,1.72164
7.39107,1.29621,0.027218,1.71126
7.40779,1.29856,0.0289797,1.70699
7.4245,1.29962,0.0308492,1.70418
7.44093,1.29975,0.0311714,1.69874
7.45757,1.29786,0.0305679,1.69696
7.4742,1.29385,0.0294532,1.70252
7.491,1.29065,0.0286331,1.69263
7.50762,1.29554,0.0304689,1.68995
7.52405,1.29125,0.0304005,1.69351
7.54084,1.29254,0.0314314,1.69812
7.55739,1.29211,0.0295234,1.69892
7.57415,1.29103,0.0277658,1.7037
7.59058,1.29174,0.0278683,1.70763
7.60717,1.28658,0.0295591,1.69685
7.62382,1.28915,0.0310822,1.69076
7.64061,1.28726,0.0316064,1.69717
7.6572,1.29288,0.027066,1.69595
7.67367,1.29182,0.0269384,1.7011
7.69029,1.29301,0.0247919,1.69937
7.70706,1.29159,0.0202648,1.70724
7.72373,1.29821,0.0195583,1.71944
7.74016,1.29614,0.0167422,1.70708
7.75685,1.30017,0.0173101,1.70719
7.77349,1.29778,0.0155216,1.69931
7.79027,1.3009,0.0143156,1.68839
7.80666,1.29637,0.0149577,1.68549
7.82328,1.30058,0.0184469,1.69837
7.83993,1.2982,0.0179918,1.69468
7.85673,1.30004,0.0151022,1.69643
7.87315,1.29947,0.0179982,1.68628
7.88978,1.30374,0.0212801,1.68159
7.90641,1.29967,0.0217962,1.67884
7.92321,1.29991,0.0230347,1.67826
7.93985,1.29663,0.0216827,1.67794
7.95629,1.30278,0.0202569,1.69027
7.97289,1.30347,0.0201584,1.67882
7.98954,1.30814,0.0218484,1.68431
8.00634,1.30421,0.0227619,1.68115
8.02277,1.30834,0.0223748,1.69211
8.0394,1.30465,0.0201212,1.68632
8.0728,1.30432,0.0183465,1.68864
8.08949,1.30179,0.0189667,1.69093
8.10588,1.30311,0.0190034,1.69933
8.12251,1.30006,0.0226166,1.69245
8.13927,1.30451,0.0209391,1.70249
8.17238,1.29931,0.0238096,1.70163
8.20568,1.29615,0.022267,1.69494
8.22251,1.29498,0.0250817,1.7004
8.2555,1.2948,0.0228781,1.69998
8.27225,1.30314,0.0242905,1.71144
8.28888,1.30586,0.0278947,1.69804
8.3056,1.30081,0.0303765,1.68557
8.32256,1.29628,0.0267224,1.68181
8.33862,1.29227,0.0286019,1.68554
8.35531,1.29286,0.0285364,1.68397
